,x,y,z,depth,dA,i_hat,j_hat,k_hat
19,-131.3020125,21.398578,10.162760925,-10.162760925,8.273985243136014,0.0,1.0,0.0
20,-128.43129,21.39857825,10.23395035,-10.23395035,7.821808043800489,-1.7391304365701225e-07,0.999999999999932,-1.940628416287734e-07
21,-148.5624775,21.398842000000002,7.559316225,-7.559316225,7.744437341890862,0.00034349510635808887,0.999999796113943,0.00019792468069537678
22,-148.5624925,21.39857825,10.252991825000002,-10.252991825000002,7.744359698579517,1.7207134219334462e-07,0.9999999999999349,-1.866008453237214e-07
23,-145.6874525,21.3982555,7.515727225000001,-7.515727225000001,7.827874158744695,6.591850613989016e-05,0.9999999648955614,-0.0002365013058093824
24,-145.68748499999998,21.398578,10.23846225,-10.23846225,7.827864116358001,0.0,1.0,0.0
25,-142.81246,21.398376,7.470509699999999,-7.470509699999999,7.914473372470707,-0.00015625175997688738,0.9999999517588027,-0.00014764901574495303
26,-142.81248749999997,21.398578,10.2233898,-10.2233898,7.9145170037604995,0.0,1.0,0.0
27,-139.93748499999998,21.39858725,7.424508125,-7.424508125,8.002615526141255,6.228228002899598e-06,0.9999999999189175,6.6812134997338164e-06
28,-139.937495,21.39857825,10.208055975,-10.208055975,8.002672654328494,-1.739130436570143e-07,0.9999999999999378,-1.7863891598544475e-07
29,2.711898075,21.39857825,7.180795275,-7.180795275,8.178760199251553,-1.8081450302584283e-07,0.9999999999999385,1.6988825247084333e-07
30,-0.06430572500000004,21.398578,7.17205755,-7.17205755,8.194932497520263,0.0,1.0,0.0
31,-2.8405098,21.398578,7.1633811000000005,-7.1633811000000005,8.210992148154428,0.0,1.0,0.0
32,-5.616718775,21.398578,7.156106175000001,-7.156106175000001,8.22448428628713,0.0,1.0,0.0
33,-8.392932175,21.398578,7.150083575,-7.150083575,8.235629479055392,0.0,1.0,0.0
34,-11.169148625,21.398578,7.14536355,-7.14536355,8.244384931724724,0.0,1.0,0.0
35,-13.945368250000001,21.398578,7.142131375,-7.142131375,8.250366201743201,0.0,1.0,0.0
36,-16.72158825,21.398578,7.139433224999999,-7.139433224999999,8.255363068815242,0.0,1.0,0.0
37,-19.49780975,21.398578,7.138086750000001,-7.138086750000001,8.257861278551253,0.0,1.0,0.0
38,-22.27403175,21.398578,7.1375611249999995,-7.1375611249999995,8.258831193173798,0.0,1.0,0.0
39,-25.050253750000003,21.398578,7.1372669,-7.1372669,8.259378822196354,0.0,1.0,0.0
40,-27.826476,21.398578,7.137660974999999,-7.137660974999999,8.258648020696548,0.0,1.0,0.0
41,-30.602697999999997,21.398578,7.137877899999999,-7.137877899999999,8.258246228157397,0.0,1.0,0.0
42,-33.37891475,21.398578,7.141066299999999,-7.141066299999999,8.252315484305006,0.0,1.0,0.0
43,-36.15512699999999,21.398578,7.1474967,-7.1474967,8.240418562422594,0.0,1.0,0.0
44,-38.931339,21.398578,7.153986874999999,-7.153986874999999,8.228400909887249,0.0,1.0,0.0
45,-41.7075235,21.398578,7.165554950000001,-7.165554950000001,8.206836340479395,0.0,1.0,0.0
46,-44.4836795,21.398578,7.182141125000001,-7.182141125000001,8.176127079650854,0.0,1.0,0.0
47,-47.2598345,21.398578,7.198863425000001,-7.198863425000001,8.14518338557139,0.0,1.0,0.0
48,-50.035938,21.398578,7.220500725,-7.220500725,8.104831611252859,0.0,1.0,0.0
49,-52.811982,21.39857825,7.2477331750000005,-7.2477331750000005,8.054388950373458,1.8126950987197801e-07,0.9999999999999377,1.7287616923225704e-07
50,2.7119025,21.39857825,10.126818400000001,-10.126818400000001,8.178734570601872,-1.79746554329456e-07,0.9999999999999387,-1.6988769765507625e-07
51,-0.06429242499999999,21.398578,10.12390585,-10.12390585,8.194906305314877,0.0,1.0,0.0
52,-2.8404874500000004,21.398578,10.1210137,-10.1210137,8.210965067986283,0.0,1.0,0.0
53,-5.6166841000000005,21.398578,10.118588725,-10.118588725,8.224438654564185,0.0,1.0,0.0
54,-8.392882225000001,21.398578,10.1165812,-10.1165812,8.235584751158683,0.0,1.0,0.0
55,-11.169081375,21.398578,10.115007850000001,-10.115007850000001,8.244327173487566,0.0,1.0,0.0
56,-13.94528175,21.398578,10.11393045,-10.11393045,8.250310057004906,0.0,1.0,0.0
57,-16.721482,21.398578,10.113031075,-10.113031075,8.2553022711771,0.0,1.0,0.0
58,-19.497682750000003,21.398578,10.11258225,-10.11258225,8.257798850753755,0.0,1.0,0.0
59,-22.273883750000003,21.398578,10.11240705,-10.11240705,8.258768644411452,0.0,1.0,0.0
60,-25.05008475,21.398578,10.112308975000001,-10.112308975000001,8.259316203668705,0.0,1.0,0.0
61,-27.82628575,21.398578,10.112440325000001,-10.112440325000001,8.25858396650945,0.0,1.0,0.0
62,-30.60248675,21.398578,10.112512625,-10.112512625,8.258185432410194,0.0,1.0,0.0
63,-33.378686,21.398578,10.113575425,-10.113575425,8.252271493701159,0.0,1.0,0.0
64,-36.154883749999996,21.398578,10.115718900000001,-10.115718900000001,8.240374517522952,0.0,1.0,0.0
65,-38.9310815,21.398578,10.1178823,-10.1178823,8.228358101774903,0.0,1.0,0.0
66,-41.70727,21.398578,10.121738325,-10.121738325,8.206898468859752,0.0,1.0,0.0
67,-44.483449,21.398578,10.12726705,-10.12726705,8.176195022881206,0.0,1.0,0.0
68,-47.2596275,21.398578,10.13284115,-10.13284115,8.145248416491299,0.0,1.0,0.0
69,-50.03578900000001,21.398578,10.140053575,-10.140053575,8.105100443574209,0.0,1.0,0.0
70,-52.81193075,21.39857825,10.149131025,-10.149131025,8.0546859218723,1.8010288215541234e-07,0.9999999999999377,-1.728824572480664e-07
71,100.26189674999999,21.28958875,8.216173325,-8.216173325,5.752662145413036,0.023687806651948754,0.9943093362709375,-0.09892688005151958
72,102.88026749999999,21.17813425,8.27155525,-8.27155525,5.7008536174697415,0.065726800773504,0.9798244206000626,-0.1763537759262279
73,105.4922675,21.021806,8.338353725000001,-8.338353725000001,5.651808336432355,0.060857769819591914,0.9565163120985027,-0.27753718645578385
74,108.1008225,20.83888675,8.417356275,-8.417356275,5.616649781706685,0.0899815969020456,0.9229643277342665,-0.3694543887272553
75,110.70175,20.59366525,8.523700175,-8.523700175,5.569395438360026,0.11313530199522315,0.8831154553499678,-0.45157729543958114
76,100.343543,21.39780475,10.4531407,-10.4531407,5.948092444806015,0.0008506375568163631,0.9999985801490654,-0.0007213962443514797
77,102.93661,21.38350925,10.470624975000002,-10.470624975000002,5.853810360748045,0.010141579061885913,0.9997367842363363,-0.013785284153800094
78,105.52849750000001,21.3597225,10.486789725000001,-10.486789725000001,5.773407057084096,0.00828016186535632,0.9992680801565419,-0.035146781898988066
79,108.11915250000001,21.317708,10.50623585,-10.50623585,5.684910248106679,0.024548467626030766,0.9961168435245634,-0.07503259101355714
80,110.706925,21.232730250000003,10.5354567,-10.5354567,5.576177432598315,0.042326776937904806,0.9871830683294156,-0.14479927783641833
81,100.09526000000001,19.70074025,4.7162664,-4.7162664,4.9998472035167545,0.13275602110281004,0.7642879053384501,-0.6302302987792892
82,102.75366249999999,19.294034999999997,4.851085225,-4.851085225,5.112080235579235,0.16123211308137414,0.7291943426160369,-0.6645544726702084
83,105.40316999999999,18.844406749999997,4.99999755,-4.99999755,5.256320295370472,0.15804537644979105,0.7005749174911557,-0.6953234246971394
84,108.049195,18.38387775,5.1600068,-5.1600068,5.428653919031843,0.16678178491711765,0.6722928839086016,-0.72094231967719
85,110.685415,17.88290025,5.342342475000001,-5.342342475000001,5.624544462700688,0.18502380793119794,0.6467485208938732,-0.7396547600948761
86,100.18877524999999,20.733109,6.2805808249999995,-6.2805808249999995,5.100133269015103,0.08380305898069207,0.8768271470826434,-0.4692366746612351
87,102.8276625,20.45768175,6.379239725,-6.379239725,5.200447182852319,0.1320626478680042,0.830387724701535,-0.5399186859460248
88,105.45649999999999,20.1258625,6.499895025,-6.499895025,5.309936468564698,0.12526883966730862,0.7940822539960285,-0.5932557395631375
89,108.0810525,19.781293,6.636801225,-6.636801225,5.440087858178083,0.1427690254238476,0.7560565987131205,-0.6379410834269332
90,110.6957825,19.391453249999998,6.805398375,-6.805398375,5.575447212219607,0.1621407565346602,0.721189943381168,-0.6727512588310984
91,51.360719,21.398583,7.544684900000001,-7.544684900000001,7.346328338294917,-3.332120453441079e-06,0.9999999999764826,3.721258780839743e-06
92,54.08215375,21.39860375,7.574614925,-7.574614925,7.268404768718227,-1.2106480169233588e-05,0.999999999592943,1.937091347537429e-05
93,56.803619,21.398599,7.605637725,-7.605637725,7.185169775241807,1.5176413186479257e-05,0.9999999995211368,1.576513912953851e-05
94,59.525147000000004,21.398578,7.6363835,-7.6363835,7.099042592517101,0.0,1.0,0.0
95,62.246733750000004,21.398578,7.667106475000001,-7.667106475000001,7.00976882549704,0.0,1.0,0.0
96,64.96837875,21.398578,7.69783485,-7.69783485,6.917458064241812,0.0,1.0,0.0
97,67.69002,21.398578,7.7291279500000005,-7.7291279500000005,6.820989473055602,0.0,1.0,0.0
98,70.41170425,21.398578,7.7606788,-7.7606788,6.722192382209792,0.0,1.0,0.0
99,73.13254025,21.398578,7.793022225,-7.793022225,6.615308755979747,0.0,1.0,0.0
100,75.8516665,21.398578,7.826848250000001,-7.826848250000001,6.509566150710995,0.0,1.0,0.0
101,78.57055399999999,21.398578,7.862756750000001,-7.862756750000001,6.413182514658695,0.0,1.0,0.0
102,81.28896850000001,21.398578,7.901841800000001,-7.901841800000001,6.311234436916216,0.0,1.0,0.0
103,84.0062895,21.398578,7.944342775,-7.944342775,6.221194170088294,0.0,1.0,0.0
104,86.724056,21.3986095,7.989212350000001,-7.989212350000001,6.144704900814369,-2.353757735815642e-05,0.9999999986747976,2.869350346509632e-05
105,89.44154575,21.397854,8.036117625,-8.036117625,6.076198757068008,0.0005891708230496438,0.9999992033908874,-0.0006684205559957654
106,92.15942625,21.397276,8.081566650000001,-8.081566650000001,6.040150225635033,-0.00013551496983392805,0.9999992985118131,-0.0011482482347270951
107,94.877388,21.38517075,8.125117849999999,-8.125117849999999,6.006779973301084,0.009253753352312946,0.9997748926632488,-0.012636118653796017
108,97.5927325,21.345940750000004,8.17166655,-8.17166655,5.968873514637389,0.02063468604405799,0.9980943585029021,-0.04915465013693926
109,51.3628425,21.39857825,10.247120325000001,-10.247120325000001,7.374105167633996,1.8431930471578976e-07,0.9999999999999325,-1.845852465803289e-07
110,54.0885265,21.398578,10.254941550000002,-10.254941550000002,7.3314282631867025,0.0,1.0,0.0
111,56.81422125,21.398578,10.26280215,-10.26280215,7.288611460369556,0.0,1.0,0.0
112,59.53993775000001,21.398578,10.270261374999999,-10.270261374999999,7.247974469150803,0.0,1.0,0.0
113,62.265674250000004,21.398578,10.27742005,-10.27742005,7.208977772813402,0.0,1.0,0.0
114,64.991431,21.398578,10.284303375,-10.284303375,7.171484890689755,0.0,1.0,0.0
115,67.71718924999999,21.398578,10.291118275,-10.291118275,7.134256826263699,0.0,1.0,0.0
116,70.44296225,21.398578,10.297794775,-10.297794775,7.097967037946505,0.0,1.0,0.0
117,73.1684865,21.398578,10.304582975000002,-10.304582975000002,7.059498814088997,0.0,1.0,0.0
118,75.89348475,21.398578,10.312145,-10.312145,7.016897827931601,0.0,1.0,0.0
119,78.618366,21.398578,10.321032200000001,-10.321032200000001,6.969039659440796,0.0,1.0,0.0
120,81.34302475000001,21.398578,10.331675225,-10.331675225,6.909057345138371,0.0,1.0,0.0
121,84.06716875000001,21.398578,10.34471845,-10.34471845,6.836944264233946,0.0,1.0,0.0
122,86.7912625,21.398578,10.359927125,-10.359927125,6.7544138076053,0.0,1.0,0.0
123,89.514996,21.398578,10.377445425000001,-10.377445425000001,6.656313055209745,0.0,1.0,0.0
124,92.23862175,21.39856775,10.396339925,-10.396339925,6.555012778896331,7.539648098716251e-06,0.9999999998694188,-8.832176750549485e-06
125,94.96218375,21.39867225,10.41539995,-10.41539995,6.4489390540248515,-8.434272838577335e-05,0.9999999849422276,8.347275413311369e-05
126,97.68508000000001,21.3988515,10.434926275,-10.434926275,6.341259744514679,-4.877783244549208e-05,0.9999999680829204,0.0002368452072591396
127,51.356995,21.39857825,3.4866404,-3.4866404,4.895316929996531,1.7854742194901345e-07,0.9999999999998916,2.764250613118358e-07
128,54.070927499999996,21.39860725,3.54156015,-3.54156015,4.867276703064412,-2.0907233578401424e-05,0.9999999984982442,-3.262887317303381e-05
129,56.7848195,21.3986875,3.5993063,-3.5993063,4.840878972843227,-3.505569803780459e-05,0.9999999895490999,-0.0001227031421741347
130,59.49873425,21.39882675,3.65705595,-3.65705595,4.817281267015309,-5.916219088872605e-05,0.9999999520908429,-0.00027999626040546273
131,62.212661749999995,21.3990475,3.715241675,-3.715241675,4.7960404774650005,-8.636647246120507e-05,0.9999998396665732,-0.0005306971645660612
132,64.92660025,21.399362749999998,3.77384045,-3.77384045,4.776930540215417,-0.00011557025997645858,0.9999995680204069,-0.0008893276624539895
133,67.6405015,21.39902425,3.833941975,-3.833941975,4.759311469867005,0.0003980214875279915,0.9999995662034383,-0.0005977697477259205
134,70.35440274999999,21.3974485,3.8947476,-3.8947476,4.743251341552137,0.000805300231079109,0.9999978230888088,-0.0013054451661079125
135,73.0677935,21.396337250000002,3.95598175,-3.95598175,4.728013121968195,0.00010082741471790255,0.9999966837818963,-0.0025721477456610714
136,75.78011699999999,21.37952325,4.016203675,-4.016203675,4.709601025718717,0.012797039513369154,0.9994161957322973,-0.022206394252809503
137,78.49218875,21.3389825,4.0745044749999995,-4.0745044749999995,4.6881144370598555,0.01894316821185686,0.9968785607249601,-0.06943524013516032
138,81.20418525,21.2836535,4.132134075000001,-4.132134075000001,4.671347138272125,0.025751741419297217,0.990430266061125,-0.130042145191234
139,83.9144215,21.1900665,4.191074925000001,-4.191074925000001,4.670312303842289,0.04947933453042385,0.9731559440433429,-0.2157956190062914
140,86.62441550000001,21.069951250000003,4.2489985500000005,-4.2489985500000005,4.695559531254091,0.04707823240254298,0.9445544659817963,-0.3189738166062106
141,89.33030775,20.892216,4.31837565,-4.31837565,4.736622314441265,0.09320781656126867,0.9073865137792764,-0.40706570528758557
142,92.0313865,20.656277749999997,4.399232675,-4.399232675,4.793870935421829,0.08904976081924237,0.8727290996564893,-0.47788248852514054
143,94.729904,20.3929835,4.486535475,-4.486535475,4.8622173084227,0.11052295547616607,0.8342431614541662,-0.5388396568753108
144,97.41981175000001,20.0642065,4.59542205,-4.59542205,4.938936494895929,0.1345954133014671,0.7972898312893006,-0.5875135320574782
145,51.358748500000004,21.398583,5.2917415750000005,-5.2917415750000005,4.908902662870305,-3.2235395933761204e-06,0.9999999999618392,-5.535924780901405e-06
146,54.076220000000006,21.398633,5.338765775,-5.338765775,4.893368495798157,-3.3549454954848995e-05,0.999999999281245,4.004279466731191e-06
147,56.793699,21.3987085,5.388382025,-5.388382025,4.875413264909439,-2.3821376843417156e-05,0.9999999902781725,9.886585068000778e-05
148,59.511236000000004,21.39882675,5.438386875,-5.438386875,4.856656716518009,-7.003464671485682e-05,0.9999999517253038,0.0002789711279384856
149,62.22882425,21.3990475,5.489104575,-5.489104575,4.837041675305844,-0.00010731163784423392,0.999999838808095,0.0005286742376284264
150,64.94646175,21.399362250000003,5.54050715,-5.54050715,4.816736795258695,-0.00015081444574994345,0.9999995655183262,0.0008868043613589594
151,67.664071,21.39906125,5.5934511,-5.5934511,4.794623568920308,0.00034425699638741835,0.9999995877208069,0.0005420019774285613
152,70.38171475,21.398578,5.647252075000001,-5.647252075000001,4.772705833765283,0.0,1.0,0.0
153,73.09824675,21.398578,5.702216975,-5.702216975,4.747270102820858,0.0,1.0,0.0
154,75.812736,21.398578,5.756804325000001,-5.756804325000001,4.733094507211955,0.0,1.0,0.0
155,78.52728024999999,21.3986175,5.80983065,-5.80983065,4.7415996503726365,-3.004300163765231e-05,0.9999999971094766,4.5789870003933856e-05
156,81.24196275,21.396895,5.862894225,-5.862894225,4.7596582213864895,0.0013401310812569502,0.9999944769666813,-0.0019420247619886298
157,83.95611675,21.3868505,5.914782199999999,-5.914782199999999,4.799485808517851,0.006382416771682543,0.9998311017531482,-0.013353478779854303
158,86.67189625,21.37189425,5.962934,-5.962934,4.8670147264594,0.005443360232139562,0.999500797940979,-0.02991502530030557
159,89.3861045,21.321655,6.0161693,-6.0161693,4.910845099778493,0.03393271723695925,0.9943929135242248,-0.08391795004645747
160,92.09832175,21.23638025,6.072494275,-6.072494275,4.956516929746597,0.03373457251236337,0.9824470368790497,-0.17525390254316014
161,94.80953925,21.12261675,6.1299652,-6.1299652,5.020172138757966,0.0575934832287704,0.9592051822168003,-0.27004322630941313
162,97.51442374999999,20.94491075,6.20234965,-6.20234965,5.094784485096401,0.08369417288424633,0.922291156845924,-0.37136189456075575
163,-123.92494250000001,21.40480825,3.9428043500000003,-3.9428043500000003,3.4880753887989755,0.0060677100973410315,0.9999813393804639,0.0004295967209098509
164,-125.97494250000001,21.4044325,3.892345025,-3.892345025,3.5116991015613372,-0.0064459440810155574,0.9999785733756006,-7.896732154810432e-06
165,-123.92496,21.403709,5.644367975,-5.644367975,3.488117318002786,0.00498993363470754,0.9999865465660077,0.000857970678418948
166,-125.97496000000001,21.403709000000003,5.60523615,-5.60523615,3.5116128630871115,-0.005021971968839181,0.9999863855488706,0.0008578508658870769
167,-97.43983225,21.40071225,3.893046775,-3.893046775,4.589342546417926,-0.00120127996740819,0.9999990439990099,0.00040512688564955907
168,-97.43989675,21.400265499999996,5.6057008249999996,-5.6057008249999996,4.5895627861863115,-0.0009807623135656986,0.9999995032397445,0.00011535846046372859
169,-100.11961775,21.39950925,3.934891575,-3.934891575,4.564828076834017,0.00031130832689350315,0.9999999503275268,-3.1898685138560244e-05
170,-100.11976225,21.3992695,5.6382482,-5.6382482,4.56488258546907,0.00024186319074635825,0.9999999166997724,0.0003137028887620072
171,-102.7995575,21.399241500000002,3.9664685,-3.9664685,4.546051946863306,-0.0005115723977200072,0.999999869146831,-4.976386608667845e-08
172,-102.799725,21.399075500000002,5.6627740499999994,-5.6627740499999994,4.546079122986901,-0.00038173434613734134,0.9999998797559388,0.00019529073582432794
173,-105.47954250000001,21.39900375,3.994308825,-3.994308825,4.529313716978264,0.00033480783415472626,0.9999999374552793,7.383081180281286e-05
174,-105.4797175,21.398882,5.684356150000001,-5.684356150000001,4.5293150353624645,0.00023965178671797778,0.9999999646748666,7.057259366334174e-05
175,-108.1595775,21.400457250000002,4.016435225,-4.016435225,4.516068646495954,0.0007524022754751289,0.9999996501134792,0.00031094311085776036
176,-108.15974,21.39991025,5.701488825,-5.701488825,4.516026948379103,0.0005296713504973084,0.9999997769257508,0.0003388453615694636
177,-110.83967999999999,21.401663250000002,4.02796655,-4.02796655,4.5094165936436035,0.0001507980201802076,0.9999997729837987,0.0006303565986118375
178,-110.8398025,21.400916000000002,5.710503075,-5.710503075,4.509324288787701,0.00022290915295359004,0.9999998903713281,0.00025787798132335894
179,-113.5198125,21.40022075,4.0315428749999995,-4.0315428749999995,4.507624696045296,-0.001225658317963822,0.9999990652066275,0.0004027346740582018
180,-113.5198825,21.399887999999997,5.713406225,-5.713406225,4.507539146701747,-0.0009895232030658978,0.9999995103604273,-7.178236855700013e-06
181,-116.199935,21.3992085,4.026397675,-4.026397675,4.510218535635665,0.0004693285042253819,0.9999997884535277,0.00030168142221937333
182,-116.19995750000001,21.3989725,5.7092456,-5.7092456,4.510142468931875,0.0003063999261527358,0.9999999525114267,-2.1373165757629827e-05
183,-118.88001249999999,21.401855249999997,4.0100394249999995,-4.0100394249999995,4.520133462692439,0.0014996970056739033,0.9999986756087345,0.0006298958971731688
184,-118.8800075,21.4010435,5.696625975,-5.696625975,4.520115327152588,0.0012375322621559228,0.9999990805399168,0.00033204909336440665
185,-121.5600175,21.401225,3.984942425,-3.984942425,4.535440218288011,-0.001979079767126347,0.9999979040571378,0.00033804207680109753
186,-121.5600125,21.40064125,5.6772895000000005,-5.6772895000000005,4.5354538824973964,-0.0015427791841562282,0.999998659380499,0.0003531395173843969
187,-58.303327,21.39857825,7.3043302,-7.3043302,7.464589175491502,-1.8902759200463165e-07,0.999999999999934,1.7396655274313147e-07
188,-60.909996,21.398578,7.334741675,-7.334741675,7.411829977548894,0.0,1.0,0.0
189,-63.5166715,21.398578,7.36474885,-7.36474885,7.359639227288204,0.0,1.0,0.0
190,-66.1233465,21.398578,7.3947854,-7.3947854,7.307490670804891,0.0,1.0,0.0
191,-68.73002224999999,21.398578,7.424772750000001,-7.424772750000001,7.255341851587314,0.0,1.0,0.0
192,-71.33669549999999,21.398578,7.454925975,-7.454925975,7.202971715571335,0.0,1.0,0.0
193,-73.94337725,21.398578,7.4845086,-7.4845086,7.151587465310843,0.0,1.0,0.0
194,-76.55016624999999,21.39833025,7.502796024999999,-7.502796024999999,7.120376304271346,-0.00019018336484735032,0.9999999762985052,-6.02737719427918e-05
195,-79.15698275,21.39631675,7.519029850000001,-7.519029850000001,7.091766065468942,-0.0013587147569791265,0.9999987275920041,-0.0005549887124073816
196,-81.763655,21.396684999999998,7.5486605749999995,-7.5486605749999995,7.039912457744442,0.0016290147541079259,0.9999982833367811,-0.00046519719209593474
197,-84.37018875,21.398669749999996,7.586488450000001,-7.586488450000001,6.973790508281619,-0.00011396896084167534,0.9999999918648608,2.2426216342303083e-05
198,-86.97671799999999,21.39958525,7.624667225,-7.624667225,6.907799669561677,0.0008191633967200404,0.9999995596641204,0.0002541695949603069
199,-89.5833245,21.399812750000002,7.65880395,-7.65880395,6.848540071457601,-0.0006374888417769006,0.9999997038359478,0.00031215491316329957
200,-92.1899615,21.399061,7.691186974999999,-7.691186974999999,6.792365756291268,6.699504730316626e-05,0.9999999896154954,0.00012366160804435776
201,-94.79664374999999,21.3999885,7.720559199999999,-7.720559199999999,6.741464270059181,0.0006490973161382453,0.9999996762532928,0.00036424561033573797
202,-58.30333125,21.39857825,10.167996875,-10.167996875,7.464611379367258,-1.9321065048080666e-07,0.9999999999999329,-1.7396713963587768e-07
203,-60.9099985,21.398578,10.178134375,-10.178134375,7.41178832694424,0.0,1.0,0.0
204,-63.516668,21.398578,10.188137075,-10.188137075,7.359626754002397,0.0,1.0,0.0
205,-66.1233375,21.398578,10.198149575,-10.198149575,7.307442322194861,0.0,1.0,0.0
206,-68.73000725,21.398578,10.20814565,-10.20814565,7.255316888090403,0.0,1.0,0.0
207,-71.33667600000001,21.398578,10.218197025,-10.218197025,7.202922652995506,0.0,1.0,0.0
208,-73.9433475,21.398578,10.2280582,-10.2280582,7.151521319449803,0.0,1.0,0.0
209,-76.550055,21.39849525,10.2341543,-10.2341543,7.119928735234482,-6.348738504089753e-05,0.9999999922913458,-6.064573067464507e-05
210,-79.1567715,21.397824,10.239565875,-10.239565875,7.091581487612581,-0.0004519163554373547,0.9999995470741367,-0.0005556138204384695
211,-81.76344,21.397947,10.249443075,-10.249443075,7.03996760719669,0.0005416024410753601,0.9999994607011021,-0.0004651127840862622
212,-84.37006225,21.39860875,10.262052650000001,-10.262052650000001,6.974098637987444,-3.78549303346095e-05,0.9999999976199525,2.279654861918256e-05
213,-86.976683,21.398914,10.274779175,-10.274779175,6.907870307509758,0.00027231992175461364,0.9999998572043951,0.00025474572692985004
214,-89.58332949999999,21.398989750000002,10.286158350000001,-10.286158350000001,6.848565155470973,-0.00021201684990946625,0.9999998838969155,0.00031253738987217463
215,-92.18998625,21.398739,10.29695295,-10.29695295,6.792323904065844,2.2272028993685043e-05,0.9999999916075857,0.00012366231314689255
216,-94.79665800000001,21.3990485,10.306743925,-10.306743925,6.74132401292024,0.00021611195320093567,0.9999998632326256,0.00036424676955127756
217,-97.4399455,21.39977,7.74648515,-7.74648515,6.884423232996527,-0.0007878178818982006,0.999999570667055,0.000308205411079242
218,-100.11987649999999,21.39889675,7.767409649999999,-7.767409649999999,6.847223722823253,0.0001401750881867965,0.9999999844705093,8.289588435518106e-05
219,-102.7998575,21.398827,7.783160399999999,-7.783160399999999,6.819157673802644,-0.0001913356635166518,0.9999999753450831,6.471609714916388e-05
220,-105.4798525,21.3987615,7.7970006000000005,-7.7970006000000005,6.7944333402205315,0.00014307062366950506,0.9999999861918916,4.821771513932389e-05
221,-108.15986500000001,21.39936325,7.807977924999999,-7.807977924999999,6.77491342410597,0.00030668256846620663,0.9999999204321095,0.00020721677021306824
222,-110.8399,21.400168999999998,7.813795225,-7.813795225,6.764549391968684,0.00029562415530971266,0.9999998578301892,0.00042001487729028905
223,-113.51994,21.39956525,7.81572065,-7.81572065,6.761114714766391,-0.0007456289075239877,0.9999996224638578,0.0002605949090571415
224,-116.19997750000002,21.3988875,7.812969900000001,-7.812969900000001,6.7660183221201375,0.00023980247882817487,0.9999999611383784,8.153135527441732e-05
225,-118.88000500000001,21.400216750000002,7.804907699999999,-7.804907699999999,6.780391417556274,0.0007507513616702884,0.9999995583308976,0.0004314696115969547
226,-121.56000750000001,21.3999015,7.792566025,-7.792566025,6.802358326178565,-0.000989845427507245,0.9999993337609205,0.0003485521752159572
227,-97.43998075000002,21.398975749999998,10.3153862,-10.3153862,6.884530914991199,-0.0002622336940425701,0.9999998462218417,0.0003084110924775551
228,-100.11995925,21.398684499999998,10.322361375,-10.322361375,6.8472096910359,4.6716820844915664e-05,0.9999999931268847,8.348129693258212e-05
229,-102.79995249999999,21.39866125,10.32761195,-10.32761195,6.8190756395290055,-6.376149728593899e-05,0.9999999915384257,6.53110314289007e-05
