,Power (Watt),omega (cycles/s),radius (m),height (m),epsilon (m),Substance
64,0.6894885217573647,78.86594455896709,0.11900013866250458,0.41168494698632396,0.05065908929452525,Water @ 10°C
65,0.005946882762556201,5.841809313607355,0.19875194314456268,0.2096772238795774,0.07481151047824317,Water @ 10°C
66,5.2947353821272705,68.45998676580075,0.21145697224800908,0.4713839994591732,0.025965043187086194,Water @ 10°C
67,9.963208501287657,92.41369289380268,0.2648122664447996,0.487403093013714,0.06484759667618879,Water @ 10°C
68,0.7427064469849277,91.28618643014089,0.10569830346795878,0.22836470634753236,0.02270207283240481,Water @ 10°C
69,0.4753900110574368,22.209106966373234,0.2686057446988621,0.17081390991188342,0.027365239186750892,Water @ 10°C
70,0.2436030222644445,25.859923893076754,0.24233419247186225,0.2838746739876391,0.08610520070097297,Water @ 10°C
71,0.005826524184120792,8.252160562024173,0.12063022763609721,0.4963601244381187,0.08900917405435267,Water @ 10°C
72,0.07085364488834442,27.775015890197583,0.1208499174373678,0.23080752554819062,0.04419256731078674,Water @ 10°C
73,0.99329752252316,58.76937085427801,0.18344924794468764,0.3237594187804814,0.05934509301058203,Water @ 10°C
74,0.038859104311655644,19.91459861613405,0.14710777586820062,0.3682226387630865,0.08212042132988348,Water @ 10°C
75,1.1734778059203241,64.29763271762809,0.1881469874377148,0.43115953560729736,0.07426235612632316,Water @ 10°C
76,10.63719114694332,92.74778578525988,0.21351017490999136,0.4312118294726429,0.028248934969048754,Water @ 10°C
77,0.05130552061968165,29.57495938171417,0.14313874997726095,0.15635482339788861,0.06334673331318758,Water @ 10°C
78,1.3161029692169193,50.73815333599896,0.24898423845243572,0.27685234964254957,0.0684386301581489,Water @ 10°C
79,1.0423100604705462,35.83492965172372,0.16026223724863817,0.3808176071600675,0.01278078865615349,Water @ 10°C
80,5.969481289446423,69.48719050965083,0.2636299629257174,0.2482382856522959,0.028040438810581714,Water @ 10°C
81,2.4311037748755733,46.23437497300628,0.2235094049734336,0.4657900088756233,0.03615141794385928,Water @ 10°C
82,6.40704370607548,53.790939631800505,0.24908450420815842,0.4843787844165808,0.029205627031797306,Water @ 10°C
83,1.206467889722157,54.10197476192488,0.1860212193472066,0.448880286783233,0.056590238364115565,Water @ 10°C
84,1.541646012769968,35.69964156914493,0.2590828296085206,0.11629802326556082,0.013367359933042307,Water @ 10°C
85,0.11497800171239972,47.05151869347322,0.11086992076310519,0.416877193964478,0.09023758239247065,Water @ 10°C
86,6.536780152597675,55.256848659539294,0.26972467512045795,0.49042518745242725,0.03989231455080743,Water @ 10°C
87,0.03647742232964056,33.95678004085283,0.12820753921744465,0.18340907914506138,0.09051453264598501,Water @ 10°C
88,0.6786848170050583,25.090722416277014,0.2824251010599669,0.14781546161856435,0.028736899672160587,Water @ 10°C
89,0.5861419948883881,70.84930080273617,0.19600621163015536,0.14709510300395856,0.07848594732928618,Water @ 10°C
90,0.0027058403784980993,2.900504170763415,0.14886971198683102,0.4914046744344387,0.03426465801553071,Water @ 10°C
91,1.6791641636643735,22.2624778730146,0.2460361072436499,0.4764429518498928,0.01697373793637055,Water @ 10°C
92,1.4866035827768593,64.19651022134215,0.25802026745442835,0.1496474506166003,0.05654358611632595,Water @ 10°C
93,3.0574819915150147,57.06123174786943,0.2960578409231637,0.20951820660416043,0.05839658959807216,Water @ 10°C
94,0.05830001670371004,6.600592988226285,0.1996189878334289,0.4224554145063165,0.02078514860502266,Water @ 10°C
95,0.42783701145710323,61.77272151792105,0.14957854710288013,0.32512774064309996,0.08728791188905469,Water @ 10°C
96,0.7612689708788303,55.68232632834118,0.20371008924005557,0.23110651553068676,0.06881980026525074,Water @ 10°C
97,0.9357107467551217,47.03246608677354,0.2236043015420027,0.2513277203677684,0.05461298024015536,Water @ 10°C
98,0.6239408583599654,52.50292978347842,0.13221644931347468,0.4064666828679283,0.031902791778557,Water @ 10°C
99,0.92298787823365,88.33409525440372,0.10601061550536653,0.17826685547004667,0.01494028071896725,Water @ 10°C
100,3.409778682560009,95.28515232657047,0.25461877602821015,0.1921627046190192,0.054680356799801454,Water @ 10°C
101,8.165228218888391,52.16696674656884,0.2855967575936581,0.4770106912501896,0.030950404460145763,Water @ 10°C
102,0.266495816369682,92.21226095525397,0.12124149323683962,0.1910700654825671,0.08899726314695339,Water @ 10°C
103,0.09541389812104381,15.7147639903699,0.16991228286858745,0.3752758842155115,0.04248080338320877,Water @ 10°C
104,8.39398446108668,84.092214049684,0.2970485976001257,0.41080755452810447,0.08150008349765879,Water @ 10°C
105,1.0873131898243653,24.400484213344324,0.2767366153711398,0.4110962610617531,0.04515510878507436,Water @ 10°C
106,1.7374203982254075,77.01078688993921,0.213646084191165,0.3853011129110351,0.09746795977599719,Water @ 10°C
107,0.33314088900986627,81.88362494800968,0.12423763798752237,0.17698844621523585,0.04024114112882726,Water @ 10°C
108,0.077823050930202,13.153606649269157,0.27644842640262257,0.2138514302190013,0.0806608174350389,Water @ 10°C
109,0.09325801938812449,14.7956580014107,0.24941638579628372,0.2469615728865462,0.07576140037504876,Water @ 10°C
110,2.0853177726647843e-05,0.23994023717019092,0.22892250585606017,0.32285531838389814,0.09337544620100682,Water @ 10°C
111,0.7730629373630271,74.9102301333777,0.13873600254501733,0.3650851177858929,0.062487836305027245,Water @ 10°C
112,3.0770234902584526,85.48707525765315,0.13884497813409918,0.2629887957673172,0.01243680972817814,Water @ 10°C
113,1.0806586211989841,90.71335144481642,0.13987804706066495,0.17498860849512038,0.02887252595128962,Water @ 10°C
114,0.7794340996765741,35.47996489124971,0.21902093266562417,0.36853120752181523,0.05077688929039675,Water @ 10°C
115,7.485804657299123,75.74267650396318,0.2819142285856013,0.34682327007747127,0.05340136083140394,Water @ 10°C
116,0.02828557820069508,5.142281102135745,0.2867352197736901,0.462007256005189,0.0827597292099816,Water @ 10°C
117,0.01264813604569345,8.629200325131505,0.21318693329062227,0.18601824524854813,0.0861683893420029,Water @ 10°C
118,0.015324916114946038,4.214478415580113,0.15366715855236307,0.2914793298718986,0.010240028923345853,Water @ 10°C
119,1.5156465637380638,48.976804054557896,0.24884912270611886,0.3369611862494911,0.06326236782880987,Water @ 10°C
120,0.46116093170005923,26.865748630289346,0.2682013332262747,0.286725277916542,0.06951173658998767,Water @ 10°C
121,0.9284069812168089,61.94505250425489,0.22955100135992276,0.1045721139270627,0.042673840991711495,Water @ 10°C
122,0.1048537388685828,31.061846789478867,0.15926550989928231,0.3139972302266714,0.09105836249023759,Water @ 10°C
123,5.224202900267739,62.07595819851262,0.2352781803495332,0.1629373473747826,0.012117814901923011,Water @ 10°C
124,0.034957964583676296,12.212835451809653,0.11461925488022817,0.46340892415870116,0.022489898053593187,Water @ 10°C
125,0.09749416946174595,21.593357649892972,0.16776762502038148,0.41396190791608556,0.07624053945008544,Water @ 10°C
126,8.092543937785381,95.73427851153868,0.23620741198388803,0.47489073771867985,0.06685269774618914,Water @ 10°C
127,2.1249023081012686,48.17724027921115,0.2920443979849152,0.3445244809992054,0.07446092621205587,Water @ 10°C
128,0.771802241339713,34.32322068229181,0.26217903422692235,0.24912041332478987,0.06006885734339986,Water @ 10°C
129,0.2635738445280259,78.3607029574361,0.10624159085856551,0.359209535530572,0.07846398227933947,Water @ 10°C
130,0.3584447032437331,20.5507154584408,0.26210955728212404,0.4862234447810877,0.09060939298520915,Water @ 10°C
131,2.4985277926609264,80.57521108289603,0.2027112949834627,0.1581473091069382,0.024418584806501557,Water @ 10°C
132,0.3573894993386929,28.816573414881365,0.2769850964323515,0.23390708218890657,0.08793259759985346,Water @ 10°C
133,0.25879270986365654,86.04004740462605,0.12177640604021103,0.22153087528771553,0.09350194817056877,Water @ 10°C
134,0.032280813493907295,13.16470269553883,0.20979636064783622,0.16732419598716575,0.06608982362600016,Water @ 10°C
135,0.02923368135544843,10.934225049612737,0.11391590067785083,0.43019720718716414,0.0236204057050105,Water @ 10°C
136,0.9170564421675979,37.865617697006726,0.16484221840238786,0.4686587550252136,0.0322410163760751,Water @ 10°C
137,2.686499633518286,68.05370744096234,0.24761048455331924,0.4126392366443845,0.08388300709799282,Water @ 10°C
138,1.5550882015078518,36.761290287299,0.23598671037777474,0.297498360720611,0.02590918302294056,Water @ 10°C
139,0.2229945784137209,28.260394015728483,0.15000759622158463,0.4615955260368422,0.046190877413097894,Water @ 10°C
140,0.915606479935645,63.669020422429575,0.22410784195092312,0.21699366371670972,0.07209750990864242,Water @ 10°C
141,0.08609530008929363,29.65962838740395,0.16070584361188994,0.15229069976002224,0.046007299435798434,Water @ 10°C
142,1.677414384213591,16.324461857075423,0.2876143911322419,0.351884475727814,0.012705094603427678,Water @ 10°C
143,0.19180426083622965,69.18177062879938,0.1183650531324808,0.17838295316080433,0.05294665377627989,Water @ 10°C
144,0.5336498602001002,36.67971029563307,0.2487303533331881,0.2506301592374497,0.07547301303996554,Water @ 10°C
145,0.6589654919549943,39.145247976764075,0.25301198974902217,0.2274715194646284,0.06846554943490242,Water @ 10°C
146,0.05127136152695441,17.960236338499627,0.18971847102564193,0.22292103172495406,0.093400330887152,Water @ 10°C
147,0.23997110541392627,33.30149822471079,0.20685060281309053,0.2720489440060938,0.09690873055591197,Water @ 10°C
148,5.473543409798764,75.22961858157466,0.27990952956021864,0.2537547634331786,0.05428154400307459,Water @ 10°C
149,0.06543627930058989,43.03948057016549,0.12588270922356815,0.18550906906439205,0.08616942637160195,Water @ 10°C
150,3.9085731885156743,93.63766449647964,0.2549278771493009,0.11109537101615685,0.039119105446056,Water @ 10°C
151,1.4314340447463105,56.81587778971392,0.20646383573066163,0.3811913517261266,0.06780444280096291,Water @ 10°C
152,0.14703348670178334,36.19998535047419,0.14444178367202892,0.2734678522786297,0.0518533627260437,Water @ 10°C
153,0.10312652306128876,51.539018396175436,0.12206898311512147,0.10349216810365643,0.03820772524951994,Water @ 10°C
154,1.641978723866357,56.89095543857828,0.21698754332639433,0.30182684163063367,0.043031762905397335,Water @ 10°C
155,0.17380986381122204,40.058365638868025,0.11169431821274843,0.20483125967530486,0.020461624723830493,Water @ 10°C
156,2.563977012080061,53.214570859344654,0.2799162964604829,0.256309044985951,0.04789781880646355,Water @ 10°C
157,0.0025206072294357154,5.179113500719385,0.16916317821839078,0.16696444423545498,0.07157950831137766,Water @ 10°C
158,2.469030420520743,76.01648126322347,0.13707487076645702,0.41630836680653516,0.02067903758022241,Water @ 10°C
159,0.3722880129093009,10.4493135292279,0.2301465897924335,0.3972456698262463,0.010427363316761836,Water @ 10°C
160,0.013949339551752258,13.224453989819997,0.15260088283833123,0.25357099791499793,0.08516845276149261,Water @ 10°C
161,6.375675252436822,64.92914255645046,0.2385811743429426,0.21742539452916687,0.015425004763206409,Water @ 10°C
162,0.027015170418524245,13.61070413858143,0.16213099109097975,0.1478809423250981,0.031237114191531773,Water @ 10°C
163,0.09427576931911885,15.482547326738406,0.24256264850898732,0.21835952112959522,0.06501882806054199,Water @ 10°C
164,1.5941260187434778,45.686316053798585,0.21998451579409029,0.3391746583456161,0.0406031094319012,Water @ 10°C
165,1.1179584459427414,31.622802562148042,0.28974720940290705,0.42998968404359694,0.07076022969284577,Water @ 10°C
166,0.5826127727884947,45.64238743346752,0.14310913087539903,0.27295455473356134,0.022586859696308362,Water @ 10°C
167,0.05523150490542921,7.9834460788532144,0.28977257259057354,0.281881745214152,0.06591203201939387,Water @ 10°C
168,7.871630313162825,79.53388195624498,0.18203953746731172,0.48467821260571087,0.018723027388233445,Water @ 10°C
169,1.0265962505000348,80.83872227345802,0.2130506173219958,0.13975133177959492,0.06426980091414183,Water @ 10°C
170,0.01012576417071501,17.634041326953188,0.1149218131424745,0.2575750384055522,0.09394368700274369,Water @ 10°C
171,0.06649473875924054,10.6938044554023,0.1712072718852287,0.3621095534555002,0.02662829447423118,Water @ 10°C
172,1.1768643061174404,54.30299864204686,0.2511984083273716,0.2267567617592889,0.07814651466660412,Water @ 10°C
173,2.7435504619769286,71.6354600402758,0.22821838023357252,0.43346154519264457,0.07685312035059934,Water @ 10°C
174,0.19687687154183733,26.493937658929955,0.1901953152726726,0.13700356007111414,0.02821517983522371,Water @ 10°C
175,0.3127118069617514,71.25892275867196,0.1231229912704684,0.3087277124017126,0.07506347014070529,Water @ 10°C
176,0.28292464572669146,23.652995579572597,0.2212032441091026,0.4359262957626905,0.08371317468652162,Water @ 10°C
177,0.9025014304073161,40.50121133318515,0.23570388076791293,0.4878603355253669,0.08889704612796351,Water @ 10°C
178,0.030204437749102305,5.327185531309058,0.2977484396855472,0.2116734372522339,0.04141317395298796,Water @ 10°C
179,1.9350195997907003,61.29759586352339,0.2816090757320491,0.29765505205441267,0.09895765907175538,Water @ 10°C
180,3.899070704225916,98.2532252639901,0.2704847330678374,0.14447134895503996,0.05801012732457306,Water @ 10°C
181,5.911504060352146,58.14236399333538,0.22084318147042964,0.4344886896345431,0.023614260841946122,Water @ 10°C
182,0.158325492221725,32.78929259651505,0.13853044796471645,0.3043058840123706,0.04414123477911742,Water @ 10°C
183,11.138703904530036,89.38686892691712,0.24320197205758093,0.3441505957041967,0.0368802010152958,Water @ 10°C
184,0.37299997864215334,68.10950312655214,0.13039157661350959,0.23114777661202407,0.047069672983234105,Water @ 10°C
185,0.35071870720447224,21.2967050080081,0.23769159126400302,0.42783335318108484,0.06424298213717083,Water @ 10°C
186,2.7479578515759338,65.66840843103444,0.21363456432844527,0.3798783467815454,0.05594280451310635,Water @ 10°C
187,0.5062340625784257,79.43117693309544,0.12815012332700762,0.47057575923630435,0.09899999637067021,Water @ 10°C
188,0.5089958379920897,42.60838178342423,0.23834071849255622,0.2237653604310332,0.09055013865569231,Water @ 10°C
189,0.03817748685791843,14.833674234446075,0.2135573344335675,0.1568993018735453,0.07710768210042161,Water @ 10°C
190,6.039364150394028,65.07334866557444,0.27165720992054443,0.3526408598359546,0.041797370941316615,Water @ 10°C
191,0.7996390960200057,53.46182591963836,0.21131298268528503,0.17249100471834314,0.052405671122659946,Water @ 10°C
192,9.776853366549169,78.67707179416136,0.2749920245267487,0.25485732559954577,0.02614670870029262,Water @ 10°C
193,2.4722904443080758,67.87131259477191,0.18873158206037477,0.1928640163930397,0.020443284843052065,Water @ 10°C
194,1.6860213999425149,72.7899007855852,0.13358621586125546,0.49855720058063413,0.03137704503866594,Water @ 10°C
195,0.9898603700632973,88.38016524075458,0.18931845610584738,0.15043679077726269,0.06598602673328503,Water @ 10°C
196,0.0658055945992586,50.17048120673525,0.10755520377833912,0.11542908593097212,0.0476296475613326,Water @ 10°C
197,0.0014690726488251883,1.58730589020842,0.2558133935239444,0.41530537831771863,0.08995290787434769,Water @ 10°C
198,0.04233761999670716,13.241471242729027,0.18203685940483144,0.2380244476085811,0.05437880715496656,Water @ 10°C
199,0.9130409361641646,40.14861538893707,0.22359614244309667,0.3587085779067132,0.07332892102297253,Water @ 10°C
0,0.09675639721415898,16.840072368925416,0.2758007281013807,0.16672809498688362,0.06528910231817021,Water @ 20°C
1,0.28533615733582857,38.09491512928501,0.21721841471884604,0.3178622291290415,0.09146267363846633,Water @ 20°C
2,0.11186390231046825,15.117423572844169,0.29925278747963224,0.18755951416728078,0.06360149386477174,Water @ 20°C
3,0.15586807012999124,93.76102228140356,0.12571864774588987,0.11817577843467451,0.08534987201881732,Water @ 20°C
4,2.043448523749241,85.56564729042228,0.15532038820401114,0.478769178522121,0.04393652765103541,Water @ 20°C
5,0.3617360723528276,27.169407031716567,0.26907923207461704,0.18754233694054886,0.04756073688942732,Water @ 20°C
6,0.49280317418852637,26.122038830780472,0.20869865728663584,0.4162478887456741,0.030834877090947788,Water @ 20°C
7,0.02376647409711681,11.192406069538071,0.18385933781573788,0.18059234395409263,0.030716748005568208,Water @ 20°C
8,9.342071549525047,60.00168379292966,0.26734966940034266,0.25073005746361204,0.013572862403469258,Water @ 20°C
9,0.0035856371727299046,2.06211607346601,0.264416959214215,0.4412638422517169,0.054083896850940526,Water @ 20°C
10,1.1581795434514635,96.90077708637995,0.18600530567035053,0.26876321423138166,0.09006006038056304,Water @ 20°C
11,4.293170105393343,93.44017945022506,0.2644754019241615,0.3799290447142508,0.09686422705763126,Water @ 20°C
12,1.507591073625979,33.14324947212428,0.27184390079295284,0.2732875248559592,0.027010874333416784,Water @ 20°C
13,0.7778977368926361,61.35317594382424,0.2007102379588421,0.3710941537994201,0.0808884575473482,Water @ 20°C
14,0.6585499584858594,46.47497513480421,0.19712621318652432,0.1842931015114178,0.02764446089257494,Water @ 20°C
15,1.329570648675305,67.77828779872296,0.22357618091452092,0.16101174117155628,0.04678700990691109,Water @ 20°C
16,2.438109579350032,52.00536945354055,0.29741728247196275,0.472814485356431,0.06903292519631175,Water @ 20°C
17,0.15044619888063313,34.747216110948656,0.16665336845334888,0.3617310998227733,0.0713001292272939,Water @ 20°C
18,3.8189187464677037,50.55894302110587,0.29517532772182664,0.27525459215332415,0.032807009453152895,Water @ 20°C
19,16.19108079840499,66.71234332534839,0.2801617524047615,0.4886647352570288,0.01783463675341343,Water @ 20°C
20,1.5123306068844429,29.276158132558308,0.27217565528506554,0.3411395964276256,0.0236073873579749,Water @ 20°C
21,0.720740747007277,67.86272209671796,0.16210952247687235,0.421227007620368,0.07441741170779886,Water @ 20°C
22,3.303428242803669,57.354261580935194,0.20728725962640376,0.48401975527347085,0.02482539841053809,Water @ 20°C
23,0.4112094656804367,65.50289085665892,0.14155967976831726,0.4318192587654537,0.07399464815359343,Water @ 20°C
24,16.602892959165594,95.61714437110005,0.2670232838188081,0.360895806875115,0.020781591300623244,Water @ 20°C
25,0.01055640034508372,21.036121467975104,0.10426220027807742,0.1657710932954375,0.056041155616503975,Water @ 20°C
26,2.1832951177623046,49.468735771763484,0.26908068354678877,0.11341267620001183,0.0168937670474887,Water @ 20°C
27,0.032093961635251786,16.40101429043187,0.15593577528323568,0.17253467949626178,0.03868494435759348,Water @ 20°C
28,0.5258854145478777,98.50890293748928,0.14925103153742944,0.20648129434324003,0.06641559662756753,Water @ 20°C
29,1.0413354857710182,72.03488895645009,0.11465064669128061,0.42679574909516493,0.020528517489528365,Water @ 20°C
30,0.6281238678995029,36.73925805096709,0.2947621099036641,0.1589592333291747,0.04952238112127558,Water @ 20°C
31,3.0353875354398157,89.5352825933529,0.23210623273294578,0.12181204058149944,0.027242263567436135,Water @ 20°C
32,0.056731318069707166,16.093078446923776,0.18943511504199595,0.103087607691957,0.018834552185625675,Water @ 20°C
33,0.006109902696714067,6.196648542514609,0.13427798428262352,0.3126514616332008,0.03079589022864137,Water @ 20°C
34,1.4542252919509748,87.2245185038254,0.11378689156986449,0.38758537921053837,0.016541844981709908,Water @ 20°C
35,4.062565105833504,82.02374777748562,0.2043426862853423,0.42836562040106163,0.03349243184339126,Water @ 20°C
36,3.2982375125185524,66.92822583127258,0.29502288131374943,0.12882531006370024,0.029460070226201437,Water @ 20°C
37,0.00815129614126397,5.630227286209055,0.17702255645144815,0.4670818480117871,0.05455255080867507,Water @ 20°C
38,1.304433873003156,99.85905670231294,0.19935978309056265,0.19469019375745067,0.060425382234486825,Water @ 20°C
39,0.3809504727596699,37.52169372120229,0.16210445961911435,0.4549734658134229,0.052037153914783287,Water @ 20°C
40,0.9591137817141797,72.61041471744315,0.16964098811560652,0.46517249747017897,0.07152702732025899,Water @ 20°C
41,0.2864523641397591,31.57094374917133,0.25247898920956796,0.20323893134483503,0.07174396980324822,Water @ 20°C
42,0.04837570377885104,44.130965086614225,0.12521357974787495,0.13201619177556614,0.07626305619114174,Water @ 20°C
43,1.2863489320553185,38.71406079328407,0.21835513830802175,0.24143585740321477,0.01968147776197162,Water @ 20°C
44,0.0007106188447335936,0.7024813740669902,0.21141591447264768,0.39613585650509475,0.015748613042990668,Water @ 20°C
45,1.6912788362783255,65.64294405962772,0.22195349702684292,0.1326776304508179,0.021862773113022295,Water @ 20°C
46,0.19064934067826977,40.05453436412268,0.13505862041753242,0.4579520672620082,0.06305795767038665,Water @ 20°C
47,0.0006018361957228684,2.68122299419616,0.12368147238930981,0.4836936413022136,0.06611724166967378,Water @ 20°C
48,0.05002279875027952,5.484948007745004,0.24775219707367302,0.1886846707043715,0.013148323656583845,Water @ 20°C
49,0.9579487117491199,32.252319450008,0.2844618493691948,0.286321197637683,0.04574162969992029,Water @ 20°C
50,0.4042099230168233,15.909808125242922,0.2971290930628372,0.35704455942723945,0.041018580822091526,Water @ 20°C
51,0.01988428729798386,7.785682525168285,0.22676409664904928,0.42604608200676874,0.08736898195657748,Water @ 20°C
52,0.11149060724835645,25.745340633849963,0.15717255209914022,0.4202179430740861,0.05594993683893089,Water @ 20°C
53,0.03269668689708928,19.388309806121388,0.15043078389568748,0.21832099855239623,0.060461666427735476,Water @ 20°C
